attack,defense,angle,slide,jump,keeper,threshold
205,249,6,0,0,0,114
205,249,6,1,0,0,122
205,249,6,0,1,0,130
205,249,6,1,1,0,138
205,249,6,0,0,1,111
205,249,6,1,0,1,119
205,249,6,0,1,1,127
205,249,6,1,1,1,135
205,249,7,0,0,0,118
205,249,7,1,0,0,126
205,249,7,0,1,0,134
205,249,7,1,1,0,142
205,249,7,0,0,1,115
205,249,7,1,0,1,123
205,249,7,0,1,1,131
205,249,7,1,1,1,139
205,250,0,0,0,0,121
205,250,0,1,0,0,129
205,250,0,0,1,0,137
205,250,0,1,1,0,145
205,250,0,0,0,1,119
205,250,0,1,0,1,127
205,250,0,0,1,1,135
205,250,0,1,1,1,143
205,250,1,0,0,0,117
205,250,1,1,0,0,125
205,250,1,0,1,0,133
205,250,1,1,1,0,141
205,250,1,0,0,1,115
205,250,1,1,0,1,123
205,250,1,0,1,1,131
205,250,1,1,1,1,139
205,250,2,0,0,0,113
205,250,2,1,0,0,121
205,250,2,0,1,0,129
205,250,2,1,1,0,137
205,250,2,0,0,1,111
205,250,2,1,0,1,119
205,250,2,0,1,1,127
205,250,2,1,1,1,135
205,250,3,0,0,0,109
205,250,3,1,0,0,117
205,250,3,0,1,0,125
205,250,3,1,1,0,133
205,250,3,0,0,1,107
205,250,3,1,0,1,115
205,250,3,0,1,1,123
205,250,3,1,1,1,131
205,250,4,0,0,0,105
205,250,4,1,0,0,113
205,250,4,0,1,0,121
205,250,4,1,1,0,129
205,250,4,0,0,1,103
205,250,4,1,0,1,111
205,250,4,0,1,1,119
205,250,4,1,1,1,127
205,250,5,0,0,0,109
205,250,5,1,0,0,117
205,250,5,0,1,0,125
205,250,5,1,1,0,133
205,250,5,0,0,1,107
205,250,5,1,0,1,115
205,250,5,0,1,1,123
205,250,5,1,1,1,131
205,250,6,0,0,0,113
205,250,6,1,0,0,121
205,250,6,0,1,0,129
205,250,6,1,1,0,137
205,250,6,0,0,1,111
205,250,6,1,0,1,119
205,250,6,0,1,1,127
205,250,6,1,1,1,135
205,250,7,0,0,0,117
205,250,7,1,0,0,125
205,250,7,0,1,0,133
205,250,7,1,1,0,141
205,250,7,0,0,1,115
205,250,7,1,0,1,123
205,250,7,0,1,1,131
205,250,7,1,1,1,139
249,100,0,0,0,0,218
249,100,0,1,0,0,226
249,100,0,0,1,0,234
249,100,0,1,1,0,242
249,100,0,0,0,1,206
249,100,0,1,0,1,214
249,100,0,0,1,1,222
249,100,0,1,1,1,230
249,100,1,0,0,0,214
249,100,1,1,0,0,222
249,100,1,0,1,0,230
249,100,1,1,1,0,238
249,100,1,0,0,1,202
249,100,1,1,0,1,210
249,100,1,0,1,1,218
249,100,1,1,1,1,226
249,100,2,0,0,0,210
249,100,2,1,0,0,218
249,100,2,0,1,0,226
249,100,2,1,1,0,234
249,100,2,0,0,1,198
249,100,2,1,0,1,206
249,100,2,0,1,1,214
249,100,2,1,1,1,222
249,100,3,0,0,0,206
249,100,3,1,0,0,214
249,100,3,0,1,0,222
249,100,3,1,1,0,230
249,100,3,0,0,1,194
249,100,3,1,0,1,202
249,100,3,0,1,1,210
249,100,3,1,1,1,218
249,100,4,0,0,0,202
249,100,4,1,0,0,210
249,100,4,0,1,0,218
249,100,4,1,1,0,226
249,100,4,0,0,1,190
249,100,4,1,0,1,198
249,100,4,0,1,1,206
249,100,4,1,1,1,214
249,100,5,0,0,0,206
249,100,5,1,0,0,214
249,100,5,0,1,0,222
249,100,5,1,1,0,230
249,100,5,0,0,1,194
249,100,5,1,0,1,202
249,100,5,0,1,1,210
249,100,5,1,1,1,218
249,100,6,0,0,0,210
249,100,6,1,0,0,218
249,100,6,0,1,0,226
249,100,6,1,1,0,234
249,100,6,0,0,1,198
249,100,6,1,0,1,206
249,100,6,0,1,1,214
249,100,6,1,1,1,222
249,100,7,0,0,0,214
249,100,7,1,0,0,222
249,100,7,0,1,0,230
249,100,7,1,1,0,238
249,100,7,0,0,1,202
249,100,7,1,0,1,210
249,100,7,0,1,1,218
249,100,7,1,1,1,226
249,140,0,0,0,0,198
249,140,0,1,0,0,206
249,140,0,0,1,0,214
249,140,0,1,1,0,222
249,140,0,0,0,1,181
249,140,0,1,0,1,189
249,140,0,0,1,1,197
249,140,0,1,1,1,205
249,140,1,0,0,0,194
249,140,1,1,0,0,202
249,140,1,0,1,0,210
249,140,1,1,1,0,218
249,140,1,0,0,1,177
249,140,1,1,0,1,185
249,140,1,0,1,1,193
249,140,1,1,1,1,201
249,140,2,0,0,0,190
249,140,2,1,0,0,198
249,140,2,0,1,0,206
249,140,2,1,1,0,214
249,140,2,0,0,1,173
249,140,2,1,0,1,181
249,140,2,0,1,1,189
249,140,2,1,1,1,197
249,140,3,0,0,0,186
249,140,3,1,0,0,194
249,140,3,0,1,0,202
249,140,3,1,1,0,210
249,140,3,0,0,1,169
249,140,3,1,0,1,177
249,140,3,0,1,1,185
249,140,3,1,1,1,193
249,140,4,0,0,0,182
249,140,4,1,0,0,190
249,140,4,0,1,0,198
249,140,4,1,1,0,206
249,140,4,0,0,1,165
249,140,4,1,0,1,173
249,140,4,0,1,1,181
249,140,4,1,1,1,189
249,140,5,0,0,0,186
249,140,5,1,0,0,194
249,140,5,0,1,0,202
249,140,5,1,1,0,210
249,140,5,0,0,1,169
249,140,5,1,0,1,177
249,140,5,0,1,1,185
249,140,5,1,1,1,193
249,140,6,0,0,0,190
249,140,6,1,0,0,198
249,140,6,0,1,0,206
249,140,6,1,1,0,214
249,140,6,0,0,1,173
249,140,6,1,0,1,181
249,140,6,0,1,1,189
249,140,6,1,1,1,197
249,140,7,0,0,0,194
249,140,7,1,0,0,202
249,140,7,0,1,0,210
249,140,7,1,1,0,218
249,140,7,0,0,1,177
249,140,7,1,0,1,185
249,140,7,0,1,1,193
249,140,7,1,1,1,201
249,170,0,0,0,0,183
249,170,0,1,0,0,191
249,170,0,0,1,0,199
249,170,0,1,1,0,207
249,170,0,0,0,1,162
249,170,0,1,0,1,170
249,170,0,0,1,1,178
249,170,0,1,1,1,186
249,170,1,0,0,0,179
249,170,1,1,0,0,187
249,170,1,0,1,0,195
249,170,1,1,1,0,203
249,170,1,0,0,1,158
249,170,1,1,0,1,166
249,170,1,0,1,1,174
249,170,1,1,1,1,182
249,170,2,0,0,0,175
249,170,2,1,0,0,183
249,170,2,0,1,0,191
249,170,2,1,1,0,199
249,170,2,0,0,1,154
249,170,2,1,0,1,162
249,170,2,0,1,1,170
249,170,2,1,1,1,178
249,170,3,0,0,0,171
249,170,3,1,0,0,179
249,170,3,0,1,0,187
249,170,3,1,1,0,195
249,170,3,0,0,1,150
249,170,3,1,0,1,158
249,170,3,0,1,1,166
249,170,3,1,1,1,174
249,170,4,0,0,0,167
249,170,4,1,0,0,175
249,170,4,0,1,0,183
249,170,4,1,1,0,191
249,170,4,0,0,1,146
249,170,4,1,0,1,154
249,170,4,0,1,1,162
249,170,4,1,1,1,170
249,170,5,0,0,0,171
249,170,5,1,0,0,179
249,170,5,0,1,0,187
249,170,5,1,1,0,195
249,170,5,0,0,1,150
249,170,5,1,0,1,158
249,170,5,0,1,1,166
249,170,5,1,1,1,174
249,170,6,0,0,0,175
249,170,6,1,0,0,183
249,170,6,0,1,0,191
249,170,6,1,1,0,199
249,170,6,0,0,1,154
249,170,6,1,0,1,162
249,170,6,0,1,1,170
249,170,6,1,1,1,178
249,170,7,0,0,0,179
249,170,7,1,0,0,187
249,170,7,0,1,0,195
249,170,7,1,1,0,203
249,170,7,0,0,1,158
249,170,7,1,0,1,166
249,170,7,0,1,1,174
249,170,7,1,1,1,182
249,200,0,0,0,0,168
249,200,0,1,0,0,176
249,200,0,0,1,0,184
249,200,0,1,1,0,192
249,200,0,0,0,1,143
249,200,0,1,0,1,151
249,200,0,0,1,1,159
249,200,0,1,1,1,167
249,200,1,0,0,0,164
249,200,1,1,0,0,172
249,200,1,0,1,0,180
249,200,1,1,1,0,188
249,200,1,0,0,1,139
249,200,1,1,0,1,147
249,200,1,0,1,1,155
249,200,1,1,1,1,163
249,200,2,0,0,0,160
249,200,2,1,0,0,168
249,200,2,0,1,0,176
249,200,2,1,1,0,184
249,200,2,0,0,1,135
249,200,2,1,0,1,143
249,200,2,0,1,1,151
249,200,2,1,1,1,159
249,200,3,0,0,0,156
249,200,3,1,0,0,164
249,200,3,0,1,0,172
249,200,3,1,1,0,180
249,200,3,0,0,1,131
249,200,3,1,0,1,139
249,200,3,0,1,1,147
249,200,3,1,1,1,155
249,200,4,0,0,0,152
249,200,4,1,0,0,160
249,200,4,0,1,0,168
249,200,4,1,1,0,176
249,200,4,0,0,1,127
249,200,4,1,0,1,135
249,200,4,0,1,1,143
249,200,4,1,1,1,151
249,200,5,0,0,0,156
249,200,5,1,0,0,164
249,200,5,0,1,0,172
249,200,5,1,1,0,180
249,200,5,0,0,1,131
249,200,5,1,0,1,139
249,200,5,0,1,1,147
249,200,5,1,1,1,155
249,200,6,0,0,0,160
249,200,6,1,0,0,168
249,200,6,0,1,0,176
249,200,6,1,1,0,184
249,200,6,0,0,1,135
249,200,6,1,0,1,143
249,200,6,0,1,1,151
249,200,6,1,1,1,159
249,200,7,0,0,0,164
249,200,7,1,0,0,172
249,200,7,0,1,0,180
249,200,7,1,1,0,188
249,200,7,0,0,1,139
249,200,7,1,0,1,147
249,200,7,0,1,1,155
249,200,7,1,1,1,163
249,204,0,0,0,0,166
249,204,0,1,0,0,174
249,204,0,0,1,0,182
249,204,0,1,1,0,190
249,204,0,0,0,1,141
249,204,0,1,0,1,149
249,204,0,0,1,1,157
249,204,0,1,1,1,165
249,204,1,0,0,0,162
249,204,1,1,0,0,170
249,204,1,0,1,0,178
249,204,1,1,1,0,186
249,204,1,0,0,1,137
249,204,1,1,0,1,145
249,204,1,0,1,1,153
249,204,1,1,1,1,161
249,204,2,0,0,0,158
249,204,2,1,0,0,166
249,204,2,0,1,0,174
249,204,2,1,1,0,182
249,204,2,0,0,1,133
249,204,2,1,0,1,141
249,204,2,0,1,1,149
249,204,2,1,1,1,157
249,204,3,0,0,0,154
249,204,3,1,0,0,162
249,204,3,0,1,0,170
249,204,3,1,1,0,178
249,204,3,0,0,1,129
249,204,3,1,0,1,137
249,204,3,0,1,1,145
249,204,3,1,1,1,153
249,204,4,0,0,0,150
249,204,4,1,0,0,158
249,204,4,0,1,0,166
249,204,4,1,1,0,174
249,204,4,0,0,1,125
249,204,4,1,0,1,133
249,204,4,0,1,1,141
249,204,4,1,1,1,149
249,204,5,0,0,0,154
249,204,5,1,0,0,162
249,204,5,0,1,0,170
249,204,5,1,1,0,178
249,204,5,0,0,1,129
249,204,5,1,0,1,137
249,204,5,0,1,1,145
249,204,5,1,1,1,153
249,204,6,0,0,0,158
249,204,6,1,0,0,166
249,204,6,0,1,0,174
249,204,6,1,1,0,182
249,204,6,0,0,1,133
249,204,6,1,0,1,141
249,204,6,0,1,1,149
249,204,6,1,1,1,157
249,204,7,0,0,0,162
249,204,7,1,0,0,170
249,204,7,0,1,0,178
249,204,7,1,1,0,186
249,204,7,0,0,1,137
249,204,7,1,0,1,145
249,204,7,0,1,1,153
249,204,7,1,1,1,161
249,205,0,0,0,0,166
249,205,0,1,0,0,174
249,205,0,0,1,0,182
249,205,0,1,1,0,190
249,205,0,0,0,1,141
249,205,0,1,0,1,149
249,205,0,0,1,1,157
249,205,0,1,1,1,165
249,205,1,0,0,0,162
249,205,1,1,0,0,170
249,205,1,0,1,0,178
249,205,1,1,1,0,186
249,205,1,0,0,1,137
249,205,1,1,0,1,145
249,205,1,0,1,1,153
249,205,1,1,1,1,161
249,205,2,0,0,0,158
249,205,2,1,0,0,166
249,205,2,0,1,0,174
249,205,2,1,1,0,182
249,205,2,0,0,1,133
249,205,2,1,0,1,141
249,205,2,0,1,1,149
249,205,2,1,1,1,157
249,205,3,0,0,0,154
249,205,3,1,0,0,162
249,205,3,0,1,0,170
249,205,3,1,1,0,178
249,205,3,0,0,1,129
249,205,3,1,0,1,137
249,205,3,0,1,1,145
249,205,3,1,1,1,153
249,205,4,0,0,0,150
249,205,4,1,0,0,158
249,205,4,0,1,0,166
249,205,4,1,1,0,174
249,205,4,0,0,1,125
249,205,4,1,0,1,133
249,205,4,0,1,1,141
249,205,4,1,1,1,149
249,205,5,0,0,0,154
249,205,5,1,0,0,162
249,205,5,0,1,0,170
249,205,5,1,1,0,178
249,205,5,0,0,1,129
249,205,5,1,0,1,137
249,205,5,0,1,1,145
249,205,5,1,1,1,153
249,205,6,0,0,0,158
249,205,6,1,0,0,166
249,205,6,0,1,0,174
249,205,6,1,1,0,182
249,205,6,0,0,1,133
249,205,6,1,0,1,141
249,205,6,0,1,1,149
249,205,6,1,1,1,157
249,205,7,0,0,0,162
249,205,7,1,0,0,170
249,205,7,0,1,0,178
249,205,7,1,1,0,186
249,205,7,0,0,1,137
249,205,7,1,0,1,145
249,205,7,0,1,1,153
249,205,7,1,1,1,161
249,249,0,0,0,0,144
249,249,0,1,0,0,152
249,249,0,0,1,0,160
249,249,0,1,1,0,168
249,249,0,0,0,1,141
249,249,0,1,0,1,149
249,249,0,0,1,1,157
249,249,0,1,1,1,165
249,249,1,0,0,0,140
249,249,1,1,0,0,148
249,249,1,0,1,0,156
249,249,1,1,1,0,164
249,249,1,0,0,1,137
249,249,1,1,0,1,145
249,249,1,0,1,1,153
249,249,1,1,1,1,161
249,249,2,0,0,0,136
249,249,2,1,0,0,144
249,249,2,0,1,0,152
249,249,2,1,1,0,160
249,249,2,0,0,1,133
249,249,2,1,0,1,141
249,249,2,0,1,1,149
249,249,2,1,1,1,157
249,249,3,0,0,0,132
249,249,3,1,0,0,140
249,249,3,0,1,0,148
249,249,3,1,1,0,156
249,249,3,0,0,1,129
249,249,3,1,0,1,137
249,249,3,0,1,1,145
249,249,3,1,1,1,153
249,249,4,0,0,0,128
249,249,4,1,0,0,136
249,249,4,0,1,0,144
249,249,4,1,1,0,152
249,249,4,0,0,1,125
249,249,4,1,0,1,133
249,249,4,0,1,1,141
249,249,4,1,1,1,149
249,249,5,0,0,0,132
249,249,5,1,0,0,140
249,249,5,0,1,0,148
249,249,5,1,1,0,156
249,249,5,0,0,1,129
249,249,5,1,0,1,137
249,249,5,0,1,1,145
249,249,5,1,1,1,153
249,249,6,0,0,0,136
249,249,6,1,0,0,144
249,249,6,0,1,0,152
249,249,6,1,1,0,160
249,249,6,0,0,1,133
249,249,6,1,0,1,141
249,249,6,0,1,1,149
249,249,6,1,1,1,157
249,249,7,0,0,0,140
249,249,7,1,0,0,148
249,249,7,0,1,0,156
249,249,7,1,1,0,164
249,249,7,0,0,1,137
249,249,7,1,0,1,145
249,249,7,0,1,1,153
249,249,7,1,1,1,161
249,250,0,0,0,0,143
249,250,0,1,0,0,151
249,250,0,0,1,0,159
249,250,0,1,1,0,167
249,250,0,0,0,1,141
249,250,0,1,0,1,149
249,250,0,0,1,1,157
249,250,0,1,1,1,165
249,250,1,0,0,0,139
249,250,1,1,0,0,147
249,250,1,0,1,0,155
249,250,1,1,1,0,163
249,250,1,0,0,1,137
249,250,1,1,0,1,145
249,250,1,0,1,1,153
249,250,1,1,1,1,161
249,250,2,0,0,0,135
249,250,2,1,0,0,143
249,250,2,0,1,0,151
249,250,2,1,1,0,159
249,250,2,0,0,1,133
249,250,2,1,0,1,141
249,250,2,0,1,1,149
249,250,2,1,1,1,157
249,250,3,0,0,0,131
249,250,3,1,0,0,139
249,250,3,0,1,0,147
249,250,3,1,1,0,155
249,250,3,0,0,1,129
249,250,3,1,0,1,137
249,250,3,0,1,1,145
249,250,3,1,1,1,153
249,250,4,0,0,0,127
249,250,4,1,0,0,135
249,250,4,0,1,0,143
249,250,4,1,1,0,151
249,250,4,0,0,1,125
249,250,4,1,0,1,133
249,250,4,0,1,1,141
249,250,4,1,1,1,149
249,250,5,0,0,0,131
249,250,5,1,0,0,139
249,250,5,0,1,0,147
249,250,5,1,1,0,155
249,250,5,0,0,1,129
249,250,5,1,0,1,137
249,250,5,0,1,1,145
249,250,5,1,1,1,153
249,250,6,0,0,0,135
249,250,6,1,0,0,143
249,250,6,0,1,0,151
249,250,6,1,1,0,159
249,250,6,0,0,1,133
249,250,6,1,0,1,141
249,250,6,0,1,1,149
249,250,6,1,1,1,157
249,250,7,0,0,0,139
249,250,7,1,0,0,147
249,250,7,0,1,0,155
249,250,7,1,1,0,163
249,250,7,0,0,1,137
249,250,7,1,0,1,145
249,250,7,0,1,1,153
249,250,7,1,1,1,161
250,100,0,0,0,0,219
250,100,0,1,0,0,227
250,100,0,0,1,0,235
250,100,0,1,1,0,243
250,100,0,0,0,1,206
250,100,0,1,0,1,214
250,100,0,0,1,1,222
250,100,0,1,1,1,230
250,100,1,0,0,0,215
250,100,1,1,0,0,223
250,100,1,0,1,0,231
250,100,1,1,1,0,239
250,100,1,0,0,1,202
250,100,1,1,0,1,210
250,100,1,0,1,1,218
250,100,1,1,1,1,226
250,100,2,0,0,0,211
250,100,2,1,0,0,219
250,100,2,0,1,0,227
250,100,2,1,1,0,235
250,100,2,0,0,1,198
250,100,2,1,0,1,206
250,100,2,0,1,1,214
250,100,2,1,1,1,222
250,100,3,0,0,0,207
250,100,3,1,0,0,215
250,100,3,0,1,0,223
250,100,3,1,1,0,231
250,100,3,0,0,1,194
250,100,3,1,0,1,202
250,100,3,0,1,1,210
250,100,3,1,1,1,218
250,100,4,0,0,0,203
250,100,4,1,0,0,211
250,100,4,0,1,0,219
250,100,4,1,1,0,227
250,100,4,0,0,1,190
250,100,4,1,0,1,198
250,100,4,0,1,1,206
250,100,4,1,1,1,214
250,100,5,0,0,0,207
250,100,5,1,0,0,215
250,100,5,0,1,0,223
250,100,5,1,1,0,231
250,100,5,0,0,1,194
250,100,5,1,0,1,202
250,100,5,0,1,1,210
250,100,5,1,1,1,218
250,100,6,0,0,0,211
250,100,6,1,0,0,219
250,100,6,0,1,0,227
250,100,6,1,1,0,235
250,100,6,0,0,1,198
250,100,6,1,0,1,206
250,100,6,0,1,1,214
250,100,6,1,1,1,222
250,100,7,0,0,0,215
250,100,7,1,0,0,223
250,100,7,0,1,0,231
250,100,7,1,1,0,239
250,100,7,0,0,1,202
250,100,7,1,0,1,210
250,100,7,0,1,1,218
250,100,7,1,1,1,226
250,140,0,0,0,0,199
250,140,0,1,0,0,207
250,140,0,0,1,0,215
250,140,0,1,1,0,223
250,140,0,0,0,1,181
250,140,0,1,0,1,189
250,140,0,0,1,1,197
250,140,0,1,1,1,205
250,140,1,0,0,0,195
250,140,1,1,0,0,203
250,140,1,0,1,0,211
250,140,1,1,1,0,219
250,140,1,0,0,1,177
250,140,1,1,0,1,185
250,140,1,0,1,1,193
250,140,1,1,1,1,201
250,140,2,0,0,0,191
250,140,2,1,0,0,199
250,140,2,0,1,0,207
250,140,2,1,1,0,215
250,140,2,0,0,1,173
250,140,2,1,0,1,181
250,140,2,0,1,1,189
250,140,2,1,1,1,197
250,140,3,0,0,0,187
250,140,3,1,0,0,195
250,140,3,0,1,0,203
250,140,3,1,1,0,211
250,140,3,0,0,1,169
250,140,3,1,0,1,177
250,140,3,0,1,1,185
250,140,3,1,1,1,193
250,140,4,0,0,0,183
250,140,4,1,0,0,191
250,140,4,0,1,0,199
250,140,4,1,1,0,207
250,140,4,0,0,1,165
250,140,4,1,0,1,173
250,140,4,0,1,1,181
250,140,4,1,1,1,189
250,140,5,0,0,0,187
250,140,5,1,0,0,195
250,140,5,0,1,0,203
250,140,5,1,1,0,211
250,140,5,0,0,1,169
250,140,5,1,0,1,177
250,140,5,0,1,1,185
250,140,5,1,1,1,193
250,140,6,0,0,0,191
250,140,6,1,0,0,199
250,140,6,0,1,0,207
250,140,6,1,1,0,215
250,140,6,0,0,1,173
250,140,6,1,0,1,181
250,140,6,0,1,1,189
250,140,6,1,1,1,197
250,140,7,0,0,0,195
250,140,7,1,0,0,203
250,140,7,0,1,0,211
250,140,7,1,1,0,219
250,140,7,0,0,1,177
250,140,7,1,0,1,185
250,140,7,0,1,1,193
250,140,7,1,1,1,201
250,170,0,0,0,0,184
250,170,0,1,0,0,192
250,170,0,0,1,0,200
250,170,0,1,1,0,208
250,170,0,0,0,1,163
250,170,0,1,0,1,171
250,170,0,0,1,1,179
250,170,0,1,1,1,187
250,170,1,0,0,0,180
250,170,1,1,0,0,188
250,170,1,0,1,0,196
250,170,1,1,1,0,204
250,170,1,0,0,1,159
250,170,1,1,0,1,167
250,170,1,0,1,1,175
250,170,1,1,1,1,183
250,170,2,0,0,0,176
250,170,2,1,0,0,184
250,170,2,0,1,0,192
250,170,2,1,1,0,200
250,170,2,0,0,1,155
250,170,2,1,0,1,163
250,170,2,0,1,1,171
250,170,2,1,1,1,179
250,170,3,0,0,0,172
250,170,3,1,0,0,180
250,170,3,0,1,0,188
250,170,3,1,1,0,196
250,170,3,0,0,1,151
250,170,3,1,0,1,159
250,170,3,0,1,1,167
250,170,3,1,1,1,175
250,170,4,0,0,0,168
250,170,4,1,0,0,176
250,170,4,0,1,0,184
250,170,4,1,1,0,192
250,170,4,0,0,1,147
250,170,4,1,0,1,155
250,170,4,0,1,1,163
250,170,4,1,1,1,171
250,170,5,0,0,0,172
250,170,5,1,0,0,180
250,170,5,0,1,0,188
250,170,5,1,1,0,196
250,170,5,0,0,1,151
250,170,5,1,0,1,159
250,170,5,0,1,1,167
250,170,5,1,1,1,175
250,170,6,0,0,0,176
250,170,6,1,0,0,184
250,170,6,0,1,0,192
250,170,6,1,1,0,200
250,170,6,0,0,1,155
250,170,6,1,0,1,163
250,170,6,0,1,1,171
250,170,6,1,1,1,179
250,170,7,0,0,0,180
250,170,7,1,0,0,188
250,170,7,0,1,0,196
250,170,7,1,1,0,204
250,170,7,0,0,1,159
250,170,7,1,0,1,167
250,170,7,0,1,1,175
250,170,7,1,1,1,183
250,200,0,0,0,0,169
250,200,0,1,0,0,177
250,200,0,0,1,0,185
250,200,0,1,1,0,193
250,200,0,0,0,1,144
250,200,0,1,0,1,152
250,200,0,0,1,1,160
250,200,0,1,1,1,168
250,200,1,0,0,0,165
250,200,1,1,0,0,173
250,200,1,0,1,0,181
250,200,1,1,1,0,189
250,200,1,0,0,1,140
250,200,1,1,0,1,148
250,200,1,0,1,1,156
250,200,1,1,1,1,164
250,200,2,0,0,0,161
250,200,2,1,0,0,169
250,200,2,0,1,0,177
250,200,2,1,1,0,185
250,200,2,0,0,1,136
250,200,2,1,0,1,144
250,200,2,0,1,1,152
250,200,2,1,1,1,160
250,200,3,0,0,0,157
250,200,3,1,0,0,165
250,200,3,0,1,0,173
250,200,3,1,1,0,181
250,200,3,0,0,1,132
250,200,3,1,0,1,140
250,200,3,0,1,1,148
250,200,3,1,1,1,156
250,200,4,0,0,0,153
250,200,4,1,0,0,161
250,200,4,0,1,0,169
250,200,4,1,1,0,177
250,200,4,0,0,1,128
250,200,4,1,0,1,136
250,200,4,0,1,1,144
250,200,4,1,1,1,152
250,200,5,0,0,0,157
250,200,5,1,0,0,165
250,200,5,0,1,0,173
250,200,5,1,1,0,181
250,200,5,0,0,1,132
250,200,5,1,0,1,140
250,200,5,0,1,1,148
250,200,5,1,1,1,156
250,200,6,0,0,0,161
250,200,6,1,0,0,169
250,200,6,0,1,0,177
250,200,6,1,1,0,185
250,200,6,0,0,1,136
250,200,6,1,0,1,144
250,200,6,0,1,1,152
250,200,6,1,1,1,160
250,200,7,0,0,0,165
250,200,7,1,0,0,173
250,200,7,0,1,0,181
250,200,7,1,1,0,189
250,200,7,0,0,1,140
250,200,7,1,0,1,148
250,200,7,0,1,1,156
250,200,7,1,1,1,164
250,204,0,0,0,0,167
250,204,0,1,0,0,175
250,204,0,0,1,0,183
250,204,0,1,1,0,191
250,204,0,0,0,1,141
250,204,0,1,0,1,149
250,204,0,0,1,1,157
250,204,0,1,1,1,165
250,204,1,0,0,0,163
250,204,1,1,0,0,171
250,204,1,0,1,0,179
250,204,1,1,1,0,187
250,204,1,0,0,1,137
250,204,1,1,0,1,145
250,204,1,0,1,1,153
250,204,1,1,1,1,161
250,204,2,0,0,0,159
250,204,2,1,0,0,167
250,204,2,0,1,0,175
250,204,2,1,1,0,183
250,204,2,0,0,1,133
250,204,2,1,0,1,141
250,204,2,0,1,1,149
250,204,2,1,1,1,157
250,204,3,0,0,0,155
250,204,3,1,0,0,163
250,204,3,0,1,0,171
250,204,3,1,1,0,179
250,204,3,0,0,1,129
250,204,3,1,0,1,137
250,204,3,0,1,1,145
250,204,3,1,1,1,153
250,204,4,0,0,0,151
250,204,4,1,0,0,159
250,204,4,0,1,0,167
250,204,4,1,1,0,175
250,204,4,0,0,1,125
250,204,4,1,0,1,133
250,204,4,0,1,1,141
250,204,4,1,1,1,149
250,204,5,0,0,0,155
250,204,5,1,0,0,163
250,204,5,0,1,0,171
250,204,5,1,1,0,179
250,204,5,0,0,1,129
250,204,5,1,0,1,137
250,204,5,0,1,1,145
250,204,5,1,1,1,153
250,204,6,0,0,0,159
250,204,6,1,0,0,167
250,204,6,0,1,0,175
250,204,6,1,1,0,183
250,204,6,0,0,1,133
250,204,6,1,0,1,141
250,204,6,0,1,1,149
250,204,6,1,1,1,157
250,204,7,0,0,0,163
250,204,7,1,0,0,171
250,204,7,0,1,0,179
250,204,7,1,1,0,187
250,204,7,0,0,1,137
250,204,7,1,0,1,145
250,204,7,0,1,1,153
250,204,7,1,1,1,161
250,205,0,0,0,0,166
250,205,0,1,0,0,174
250,205,0,0,1,0,182
250,205,0,1,1,0,190
250,205,0,0,0,1,141
250,205,0,1,0,1,149
250,205,0,0,1,1,157
250,205,0,1,1,1,165
250,205,1,0,0,0,162
250,205,1,1,0,0,170
250,205,1,0,1,0,178
250,205,1,1,1,0,186
250,205,1,0,0,1,137
250,205,1,1,0,1,145
250,205,1,0,1,1,153
250,205,1,1,1,1,161
250,205,2,0,0,0,158
250,205,2,1,0,0,166
250,205,2,0,1,0,174
250,205,2,1,1,0,182
250,205,2,0,0,1,133
250,205,2,1,0,1,141
250,205,2,0,1,1,149
250,205,2,1,1,1,157
250,205,3,0,0,0,154
250,205,3,1,0,0,162
250,205,3,0,1,0,170
250,205,3,1,1,0,178
250,205,3,0,0,1,129
250,205,3,1,0,1,137
250,205,3,0,1,1,145
250,205,3,1,1,1,153
250,205,4,0,0,0,150
250,205,4,1,0,0,158
250,205,4,0,1,0,166
250,205,4,1,1,0,174
250,205,4,0,0,1,125
250,205,4,1,0,1,133
250,205,4,0,1,1,141
250,205,4,1,1,1,149
250,205,5,0,0,0,154
250,205,5,1,0,0,162
250,205,5,0,1,0,170
250,205,5,1,1,0,178
250,205,5,0,0,1,129
250,205,5,1,0,1,137
250,205,5,0,1,1,145
250,205,5,1,1,1,153
250,205,6,0,0,0,158
250,205,6,1,0,0,166
250,205,6,0,1,0,174
250,205,6,1,1,0,182
250,205,6,0,0,1,133
250,205,6,1,0,1,141
250,205,6,0,1,1,149
250,205,6,1,1,1,157
250,205,7,0,0,0,162
250,205,7,1,0,0,170
250,205,7,0,1,0,178
250,205,7,1,1,0,186
250,205,7,0,0,1,137
250,205,7,1,0,1,145
250,205,7,0,1,1,153
250,205,7,1,1,1,161
250,249,0,0,0,0,144
250,249,0,1,0,0,152
250,249,0,0,1,0,160
250,249,0,1,1,0,168
250,249,0,0,0,1,141
250,249,0,1,0,1,149
250,249,0,0,1,1,157
250,249,0,1,1,1,165
250,249,1,0,0,0,140
250,249,1,1,0,0,148
250,249,1,0,1,0,156
250,249,1,1,1,0,164
250,249,1,0,0,1,137
250,249,1,1,0,1,145
250,249,1,0,1,1,153
250,249,1,1,1,1,161
250,249,2,0,0,0,136
250,249,2,1,0,0,144
250,249,2,0,1,0,152
250,249,2,1,1,0,160
250,249,2,0,0,1,133
250,249,2,1,0,1,141
