dx,dz,distance,instructions
64,512,520,18
64,576,584,18
64,640,648,18
64,1024,1032,18
64,1120,1128,18
64,1152,1160,18
96,0,96,17
96,1,96,17
96,2,97,17
96,3,97,17
96,4,97,17
96,5,97,17
96,6,98,17
96,7,98,17
96,8,97,17
96,9,97,17
96,10,98,17
96,11,98,17
96,12,98,17
96,13,98,17
96,14,99,17
96,15,99,17
96,16,98,17
96,17,98,17
96,18,99,17
96,19,99,17
96,20,99,17
96,21,99,17
96,22,100,17
96,23,100,17
96,24,99,17
96,25,99,17
96,26,100,17
96,27,100,17
96,28,103,14
96,29,103,14
96,30,104,14
96,31,104,14
96,32,104,14
96,33,104,14
96,34,105,14
96,35,105,14
96,36,105,14
96,37,105,14
96,38,106,14
96,39,106,14
96,40,106,14
96,41,106,14
96,42,107,14
96,43,107,14
96,44,107,14
96,45,107,14
96,46,108,14
96,47,108,14
96,48,108,14
96,49,108,14
96,50,109,14
96,51,109,14
96,52,109,14
96,53,109,14
96,54,110,14
96,55,110,14
96,56,110,14
96,57,110,14
96,58,111,14
96,59,111,14
96,60,111,14
96,61,111,14
96,62,112,14
96,63,112,14
96,64,112,14
96,96,132,12
96,100,136,13
96,127,163,13
96,128,164,13
96,160,184,15
96,192,216,15
96,255,279,15
96,256,280,15
96,320,344,15
96,512,524,18
96,576,588,18
96,640,652,18
96,1024,1036,18
96,1120,1132,18
96,1152,1164,18
100,0,100,17
100,1,100,17
100,2,101,17
100,3,101,17
100,4,101,17
100,5,101,17
100,6,102,17
100,7,102,17
100,8,101,17
100,9,101,17
100,10,102,17
100,11,102,17
100,12,102,17
100,13,102,17
100,14,103,17
100,15,103,17
100,16,102,17
100,17,102,17
100,18,103,17
100,19,103,17
100,20,103,17
100,21,103,17
100,22,104,17
100,23,104,17
100,24,103,17
100,25,103,17
100,26,104,17
100,27,104,17
100,28,104,17
100,29,107,14
100,30,108,14
100,31,108,14
100,32,108,14
100,33,108,14
100,34,109,14
100,35,109,14
100,36,109,14
100,37,109,14
100,38,110,14
100,39,110,14
100,40,110,14
100,41,110,14
100,42,111,14
100,43,111,14
100,44,111,14
100,45,111,14
100,46,112,14
100,47,112,14
100,48,112,14
100,49,112,14
100,50,113,14
100,51,113,14
100,52,113,14
100,53,113,14
100,54,114,14
100,55,114,14
100,56,114,14
100,57,114,14
100,58,115,14
100,59,115,14
100,60,115,14
100,61,115,14
100,62,116,14
100,63,116,14
100,64,116,14
100,96,136,12
100,100,138,12
100,127,165,13
100,128,166,13
100,160,185,15
100,192,217,15
100,255,280,15
100,256,281,15
100,320,345,15
100,512,525,18
100,576,589,18
100,640,653,18
100,1024,1037,18
100,1120,1133,18
100,1152,1165,18
127,0,127,17
127,1,127,17
127,2,128,17
127,3,128,17
127,4,128,17
127,5,128,17
127,6,129,17
127,7,129,17
127,8,128,17
127,9,128,17
127,10,129,17
127,11,129,17
127,12,129,17
127,13,129,17
127,14,130,17
127,15,130,17
127,16,129,17
127,17,129,17
127,18,130,17
127,19,130,17
127,20,130,17
127,21,130,17
127,22,131,17
127,23,131,17
127,24,130,17
127,25,130,17
127,26,131,17
127,27,131,17
127,28,131,17
127,29,131,17
127,30,132,17
127,31,132,17
127,32,131,17
127,33,131,17
127,34,132,17
127,35,132,17
127,36,132,17
127,37,136,14
127,38,137,14
127,39,137,14
127,40,137,14
127,41,137,14
127,42,138,14
127,43,138,14
127,44,138,14
127,45,138,14
127,46,139,14
127,47,139,14
127,48,139,14
127,49,139,14
127,50,140,14
127,51,140,14
127,52,140,14
127,53,140,14
127,54,141,14
127,55,141,14
127,56,141,14
127,57,141,14
127,58,142,14
127,59,142,14
127,60,142,14
127,61,142,14
127,62,143,14
127,63,143,14
127,64,143,14
127,96,163,12
127,100,165,12
127,127,175,12
127,128,176,13
127,160,208,13
127,192,224,15
127,255,287,15
127,256,288,15
127,320,352,15
127,512,529,18
127,576,593,18
127,640,657,18
127,1024,1041,18
127,1120,1137,18
127,1152,1169,18
128,0,128,17
128,1,128,17
128,2,129,17
128,3,129,17
128,4,129,17
128,5,129,17
128,6,130,17
128,7,130,17
128,8,129,17
128,9,129,17
128,10,130,17
128,11,130,17
128,12,130,17
128,13,130,17
128,14,131,17
128,15,131,17
128,16,130,17
128,17,130,17
128,18,131,17
128,19,131,17
128,20,131,17
128,21,131,17
128,22,132,17
128,23,132,17
128,24,131,17
128,25,131,17
128,26,132,17
128,27,132,17
128,28,132,17
128,29,132,17
128,30,133,17
128,31,133,17
128,32,132,17
128,33,132,17
128,34,133,17
128,35,133,17
128,36,133,17
128,37,137,14
128,38,138,14
128,39,138,14
128,40,138,14
128,41,138,14
128,42,139,14
128,43,139,14
128,44,139,14
128,45,139,14
128,46,140,14
128,47,140,14
128,48,140,14
128,49,140,14
128,50,141,14
128,51,141,14
128,52,141,14
128,53,141,14
128,54,142,14
128,55,142,14
128,56,142,14
128,57,142,14
128,58,143,14
128,59,143,14
128,60,143,14
128,61,143,14
128,62,144,14
128,63,144,14
128,64,144,14
128,96,164,12
128,100,166,12
128,127,176,12
128,128,176,12
128,160,208,13
128,192,224,15
128,255,287,15
128,256,288,15
128,320,352,15
128,512,528,18
128,576,592,18
128,640,656,18
128,1024,1040,18
128,1120,1136,18
128,1152,1168,18
160,0,160,17
160,1,160,17
160,2,161,17
160,3,161,17
160,4,161,17
160,5,161,17
160,6,162,17
160,7,162,17
160,8,161,17
160,9,161,17
160,10,162,17
160,11,162,17
160,12,162,17
160,13,162,17
160,14,163,17
160,15,163,17
160,16,162,17
160,17,162,17
160,18,163,17
160,19,163,17
160,20,163,17
160,21,163,17
160,22,164,17
160,23,164,17
160,24,163,17
160,25,163,17
160,26,164,17
160,27,164,17
160,28,164,17
160,29,164,17
160,30,165,17
160,31,165,17
160,32,164,17
160,33,164,17
160,34,165,17
160,35,165,17
160,36,165,17
160,37,165,17
160,38,166,17
160,39,166,17
160,40,165,17
160,41,165,17
160,42,166,17
160,43,166,17
160,44,166,17
160,45,166,17
160,46,172,14
160,47,172,14
160,48,172,14
160,49,172,14
160,50,173,14
160,51,173,14
160,52,173,14
160,53,173,14
160,54,174,14
160,55,174,14
160,56,174,14
160,57,174,14
160,58,175,14
160,59,175,14
160,60,175,14
160,61,175,14
160,62,176,14
160,63,176,14
160,64,176,14
160,96,184,14
160,100,185,14
160,127,208,12
160,128,208,12
160,160,220,12
160,192,252,13
160,255,295,15
160,256,296,15
160,320,360,15
160,512,552,15
160,576,596,18
160,640,660,18
160,1024,1044,18
160,1120,1140,18
160,1152,1172,18
192,0,192,17
192,1,192,17
192,2,193,17
192,3,193,17
192,4,193,17
192,5,193,17
192,6,194,17
192,7,194,17
192,8,193,17
192,9,193,17
192,10,194,17
192,11,194,17
192,12,194,17
192,13,194,17
192,14,195,17
192,15,195,17
192,16,194,17
192,17,194,17
192,18,195,17
192,19,195,17
192,20,195,17
192,21,195,17
192,22,196,17
192,23,196,17
192,24,195,17
192,25,195,17
192,26,196,17
192,27,196,17
192,28,196,17
192,29,196,17
192,30,197,17
192,31,197,17
192,32,196,17
192,33,196,17
192,34,197,17
192,35,197,17
192,36,197,17
192,37,197,17
192,38,198,17
192,39,198,17
192,40,197,17
192,41,197,17
192,42,198,17
192,43,198,17
192,44,198,17
192,45,198,17
192,46,199,17
192,47,199,17
192,48,198,17
192,49,198,17
192,50,199,17
192,51,199,17
192,52,199,17
192,53,199,17
192,54,200,17
192,55,206,14
192,56,206,14
192,57,206,14
192,58,207,14
192,59,207,14
192,60,207,14
192,61,207,14
192,62,208,14
192,63,208,14
192,64,208,14
192,96,216,14
192,100,217,14
192,127,224,14
192,128,224,14
192,160,252,12
192,192,264,12
192,255,327,13
192,256,328,13
192,320,368,15
192,512,560,15
192,576,624,15
192,640,688,15
192,1024,1048,18
192,1120,1144,18
192,1152,1176,18
255,0,255,17
255,1,255,17
255,2,256,17
255,3,256,17
255,4,256,17
255,5,256,17
255,6,257,17
255,7,257,17
255,8,256,17
255,9,256,17
255,10,257,17
255,11,257,17
255,12,257,17
255,13,257,17
255,14,258,17
255,15,258,17
255,16,257,17
255,17,257,17
255,18,258,17
255,19,258,17
255,20,258,17
255,21,258,17
255,22,259,17
255,23,259,17
255,24,258,17
255,25,258,17
255,26,259,17
255,27,259,17
255,28,259,17
255,29,259,17
255,30,260,17
255,31,260,17
255,32,259,17
255,33,259,17
255,34,260,17
255,35,260,17
255,36,260,17
255,37,260,17
255,38,261,17
255,39,261,17
255,40,260,17
255,41,260,17
255,42,261,17
255,43,261,17
255,44,261,17
255,45,261,17
255,46,262,17
255,47,262,17
255,48,261,17
255,49,261,17
255,50,262,17
255,51,262,17
255,52,262,17
255,53,262,17
255,54,263,17
255,55,263,17
255,56,262,17
255,57,262,17
255,58,263,17
255,59,263,17
255,60,263,17
255,61,263,17
255,62,264,17
255,63,264,17
255,64,263,17
255,96,279,14
255,100,280,14
255,127,287,14
255,128,287,14
255,160,295,14
255,192,327,12
255,255,351,12
255,256,352,13
255,320,416,13
255,512,576,15
255,576,640,15
255,640,704,15
255,1024,1057,18
255,1120,1153,18
255,1152,1185,18
256,0,256,17
256,1,256,17
256,2,257,17
256,3,257,17
256,4,257,17
256,5,257,17
256,6,258,17
256,7,258,17
256,8,257,17
256,9,257,17
256,10,258,17
256,11,258,17
256,12,258,17
256,13,258,17
256,14,259,17
256,15,259,17
256,16,258,17
256,17,258,17
256,18,259,17
256,19,259,17
256,20,259,17
256,21,259,17
256,22,260,17
256,23,260,17
256,24,259,17
256,25,259,17
256,26,260,17
256,27,260,17
256,28,260,17
256,29,260,17
256,30,261,17
256,31,261,17
256,32,260,17
256,33,260,17
256,34,261,17
256,35,261,17
256,36,261,17
256,37,261,17
256,38,262,17
256,39,262,17
256,40,261,17
256,41,261,17
256,42,262,17
256,43,262,17
256,44,262,17
256,45,262,17
256,46,263,17
256,47,263,17
256,48,262,17
256,49,262,17
256,50,263,17
256,51,263,17
256,52,263,17
256,53,263,17
256,54,264,17
256,55,264,17
256,56,263,17
256,57,263,17
256,58,264,17
256,59,264,17
256,60,264,17
256,61,264,17
256,62,265,17
256,63,265,17
256,64,264,17
256,96,280,14
256,100,281,14
256,127,288,14
256,128,288,14
256,160,296,14
256,192,328,12
256,255,352,12
256,256,352,12
256,320,416,13
256,512,576,15
256,576,640,15
256,640,704,15
256,1024,1056,18
256,1120,1152,18
256,1152,1184,18
320,0,320,17
320,1,320,17
320,2,321,17
320,3,321,17
320,4,321,17
320,5,321,17
320,6,322,17
320,7,322,17
320,8,321,17
320,9,321,17
320,10,322,17
320,11,322,17
320,12,322,17
320,13,322,17
320,14,323,17
320,15,323,17
320,16,322,17
320,17,322,17
320,18,323,17
320,19,323,17
320,20,323,17
320,21,323,17
320,22,324,17
320,23,324,17
320,24,323,17
320,25,323,17
320,26,324,17
320,27,324,17
320,28,324,17
320,29,324,17
320,30,325,17
320,31,325,17
320,32,324,17
320,33,324,17
320,34,325,17
320,35,325,17
320,36,325,17
320,37,325,17
320,38,326,17
320,39,326,17
320,40,325,17
320,41,325,17
320,42,326,17
320,43,326,17
320,44,326,17
320,45,326,17
320,46,327,17
320,47,327,17
320,48,326,17
320,49,326,17
320,50,327,17
320,51,327,17
320,52,327,17
320,53,327,17
320,54,328,17
320,55,328,17
320,56,327,17
320,57,327,17
320,58,328,17
320,59,328,17
320,60,328,17
320,61,328,17
320,62,329,17
320,63,329,17
320,64,328,17
320,96,344,14
320,100,345,14
320,127,352,14
320,128,352,14
320,160,360,14
320,192,368,14
320,255,416,12
320,256,416,12
320,320,440,12
320,512,592,15
320,576,656,15
320,640,720,15
320,1024,1104,15
320,1120,1160,18
320,1152,1192,18
512,0,512,17
512,1,512,17
512,2,513,17
512,3,513,17
512,4,513,17
512,5,513,17
512,6,514,17
512,7,514,17
512,8,513,17
512,9,513,17
512,10,514,17
512,11,514,17
512,12,514,17
512,13,514,17
512,14,515,17
512,15,515,17
512,16,514,17
512,17,514,17
512,18,515,17
512,19,515,17
512,20,515,17
512,21,515,17
512,22,516,17
512,23,516,17
512,24,515,17
512,25,515,17
512,26,516,17
512,27,516,17
512,28,516,17
512,29,516,17
512,30,517,17
512,31,517,17
512,32,516,17
512,33,516,17
512,34,517,17
512,35,517,17
512,36,517,17
512,37,517,17
512,38,518,17
512,39,518,17
512,40,517,17
512,41,517,17
512,42,518,17
512,43,518,17
512,44,518,17
512,45,518,17
512,46,519,17
512,47,519,17
512,48,518,17
512,49,518,17
512,50,519,17
512,51,519,17
512,52,519,17
512,53,519,17
512,54,520,17
512,55,520,17
512,56,519,17
512,57,519,17
512,58,520,17
512,59,520,17
512,60,520,17
512,61,520,17
512,62,521,17
512,63,521,17
512,64,520,17
512,96,524,17
512,100,525,17
512,127,529,17
512,128,528,17
512,160,552,14
512,192,560,14
512,255,576,14
512,256,576,14
512,320,592,14
512,512,704,12
512,576,768,13
512,640,832,13
512,1024,1152,15
512,1120,1248,15
512,1152,1280,15
576,0,576,17
576,1,576,17
576,2,577,17
576,3,577,17
576,4,577,17
576,5,577,17
576,6,578,17
576,7,578,17
576,8,577,17
576,9,577,17
576,10,578,17
576,11,578,17
576,12,578,17
576,13,578,17
576,14,579,17
576,15,579,17
576,16,578,17
576,17,578,17
576,18,579,17
576,19,579,17
576,20,579,17
576,21,579,17
576,22,580,17
576,23,580,17
576,24,579,17
576,25,579,17
576,26,580,17
576,27,580,17
576,28,580,17
576,29,580,17
576,30,581,17
576,31,581,17
576,32,580,17
576,33,580,17
576,34,581,17
576,35,581,17
576,36,581,17
576,37,581,17
576,38,582,17
576,39,582,17
576,40,581,17
576,41,581,17
576,42,582,17
576,43,582,17
576,44,582,17
576,45,582,17
576,46,583,17
576,47,583,17
576,48,582,17
576,49,582,17
576,50,583,17
576,51,583,17
576,52,583,17
576,53,583,17
576,54,584,17
576,55,584,17
576,56,583,17
576,57,583,17
576,58,584,17
576,59,584,17
576,60,584,17
576,61,584,17
576,62,585,17
576,63,585,17
576,64,584,17
576,96,588,17
576,100,589,17
576,127,593,17
576,128,592,17
576,160,596,17
576,192,624,14
576,255,640,14
576,256,640,14
576,320,656,14
576,512,768,12
576,576,792,12
576,640,856,13
576,1024,1168,15
576,1120,1264,15
576,1152,1296,15
640,0,640,17
640,1,640,17
640,2,641,17
640,3,641,17
640,4,641,17
640,5,641,17
640,6,642,17
640,7,642,17
640,8,641,17
640,9,641,17
640,10,642,17
640,11,642,17
640,12,642,17
640,13,642,17
640,14,643,17
640,15,643,17
640,16,642,17
640,17,642,17
640,18,643,17
640,19,643,17
640,20,643,17
640,21,643,17
640,22,644,17
640,23,644,17
640,24,643,17
640,25,643,17
640,26,644,17
640,27,644,17
640,28,644,17
640,29,644,17
640,30,645,17
640,31,645,17
640,32,644,17
640,33,644,17
640,34,645,17
640,35,645,17
640,36,645,17
640,37,645,17
640,38,646,17
640,39,646,17
640,40,645,17
640,41,645,17
640,42,646,17
640,43,646,17
640,44,646,17
640,45,646,17
640,46,647,17
640,47,647,17
640,48,646,17
640,49,646,17
640,50,647,17
640,51,647,17
640,52,647,17
640,53,647,17
640,54,648,17
640,55,648,17
640,56,647,17
640,57,647,17
640,58,648,17
640,59,648,17
640,60,648,17
640,61,648,17
640,62,649,17
640,63,649,17
640,64,648,17
640,96,652,17
640,100,653,17
640,127,657,17
640,128,656,17
640,160,660,17
640,192,688,14
640,255,704,14
640,256,704,14
640,320,720,14
640,512,832,12
640,576,856,12
640,640,880,12
640,1024,1184,15
640,1120,1280,15
640,1152,1312,15
1024,0,1024,17
1024,1,1024,17
1024,2,1025,17
1024,3,1025,17
1024,4,1025,17
1024,5,1025,17
1024,6,1026,17
1024,7,1026,17
1024,8,1025,17
1024,9,1025,17
1024,10,1026,17
1024,11,1026,17
1024,12,1026,17
1024,13,1026,17
1024,14,1027,17
1024,15,1027,17
1024,16,1026,17
1024,17,1026,17
1024,18,1027,17
1024,19,1027,17
1024,20,1027,17
1024,21,1027,17
1024,22,1028,17
1024,23,1028,17
1024,24,1027,17
1024,25,1027,17
1024,26,1028,17
1024,27,1028,17
1024,28,1028,17
1024,29,1028,17
1024,30,1029,17
1024,31,1029,17
1024,32,1028,17
1024,33,1028,17
1024,34,1029,17
1024,35,1029,17
1024,36,1029,17
1024,37,1029,17
1024,38,1030,17
1024,39,1030,17
1024,40,1029,17
1024,41,1029,17
1024,42,1030,17
1024,43,1030,17
1024,44,1030,17
1024,45,1030,17
1024,46,1031,17
1024,47,1031,17
1024,48,1030,17
1024,49,1030,17
1024,50,1031,17
1024,51,1031,17
1024,52,1031,17
1024,53,1031,17
1024,54,1032,17
1024,55,1032,17
1024,56,1031,17
1024,57,1031,17
1024,58,1032,17
1024,59,1032,17
1024,60,1032,17
1024,61,1032,17
1024,62,1033,17
1024,63,1033,17
1024,64,1032,17
1024,96,1036,17
1024,100,1037,17
1024,127,1041,17
1024,128,1040,17
1024,160,1044,17
1024,192,1048,17
1024,255,1057,17
1024,256,1056,17
1024,320,1104,14
1024,512,1152,14
1024,576,1168,14
1024,640,1184,14
1024,1024,1408,12
1024,1120,1504,13
1024,1152,1536,13
1120,0,1120,17
1120,1,1120,17
1120,2,1121,17
1120,3,1121,17
1120,4,1121,17
1120,5,1121,17
1120,6,1122,17
1120,7,1122,17
1120,8,1121,17
1120,9,1121,17
1120,10,1122,17
1120,11,1122,17
1120,12,1122,17
1120,13,1122,17
1120,14,1123,17
1120,15,1123,17
1120,16,1122,17
1120,17,1122,17
1120,18,1123,17
1120,19,1123,17
1120,20,1123,17
1120,21,1123,17
1120,22,1124,17
1120,23,1124,17
1120,24,1123,17
1120,25,1123,17
1120,26,1124,17
1120,27,1124,17
1120,28,1124,17
1120,29,1124,17
1120,30,1125,17
1120,31,1125,17
1120,32,1124,17
1120,33,1124,17
1120,34,1125,17
1120,35,1125,17
1120,36,1125,17
1120,37,1125,17
1120,38,1126,17
1120,39,1126,17
1120,40,1125,17
1120,41,1125,17
1120,42,1126,17
1120,43,1126,17
1120,44,1126,17
1120,45,1126,17
1120,46,1127,17
1120,47,1127,17
1120,48,1126,17
1120,49,1126,17
1120,50,1127,17
1120,51,1127,17
1120,52,1127,17
1120,53,1127,17
1120,54,1128,17
1120,55,1128,17
1120,56,1127,17
1120,57,1127,17
1120,58,1128,17
1120,59,1128,17
1120,60,1128,17
1120,61,1128,17
1120,62,1129,17
1120,63,1129,17
1120,64,1128,17
1120,96,1132,17
1120,100,1133,17
1120,127,1137,17
1120,128,1136,17
1120,160,1140,17
1120,192,1144,17
1120,255,1153,17
1120,256,1152,17
1120,320,1160,17
1120,512,1248,14
1120,576,1264,14
1120,640,1280,14
1120,1024,1504,12
1120,1120,1540,12
1120,1152,1572,13
1152,0,1152,17
1152,1,1152,17
1152,2,1153,17
1152,3,1153,17
1152,4,1153,17
1152,5,1153,17
1152,6,1154,17
1152,7,1154,17
1152,8,1153,17
1152,9,1153,17
1152,10,1154,17
1152,11,1154,17
1152,12,1154,17
1152,13,1154,17
1152,14,1155,17
1152,15,1155,17
1152,16,1154,17
1152,17,1154,17
1152,18,1155,17
1152,19,1155,17
1152,20,1155,17
1152,21,1155,17
1152,22,1156,17
1152,23,1156,17
1152,24,1155,17
1152,25,1155,17
1152,26,1156,17
1152,27,1156,17
1152,28,1156,17
1152,29,1156,17
1152,30,1157,17
1152,31,1157,17
1152,32,1156,17
1152,33,1156,17
1152,34,1157,17
1152,35,1157,17
1152,36,1157,17
1152,37,1157,17
1152,38,1158,17
1152,39,1158,17
1152,40,1157,17
1152,41,1157,17
1152,42,1158,17
1152,43,1158,17
1152,44,1158,17
1152,45,1158,17
1152,46,1159,17
1152,47,1159,17
1152,48,1158,17
1152,49,1158,17
1152,50,1159,17
1152,51,1159,17
1152,52,1159,17
1152,53,1159,17
1152,54,1160,17
1152,55,1160,17
1152,56,1159,17
1152,57,1159,17
1152,58,1160,17
1152,59,1160,17
1152,60,1160,17
1152,61,1160,17
1152,62,1161,17
1152,63,1161,17
1152,64,1160,17
1152,96,1164,17
1152,100,1165,17
1152,127,1169,17
1152,128,1168,17
1152,160,1172,17
1152,192,1176,17
1152,255,1185,17
1152,256,1184,17
1152,320,1192,17
1152,512,1280,14
1152,576,1296,14
1152,640,1312,14
1152,1024,1536,12
1152,1120,1572,12
1152,1152,1584,12
